"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.15970204793895e-27,0.87330416561163,0.832,0.52,4.47714572627309e-23,"12","H4C3"
1.43492426245842e-27,1.08510066702403,0.684,0.305,5.53966860764696e-23,"12","XPO1"
1.53752626439984e-27,0.996450077635256,0.5,0.167,5.93577389634203e-23,"12","DNM3"
1.62172619071884e-27,0.918871758521858,0.695,0.294,6.26083613188916e-23,"12","PPP2R5C"
2.33876567466521e-27,0.900013153347781,0.668,0.268,9.02903876361251e-23,"12","GMNN"
3.07806807828159e-27,1.04590378481115,0.474,0.161,1.18831896230139e-22,"12","PDGFRA"
3.27226551684834e-27,1.05856306751611,0.795,0.421,1.26329082543447e-22,"12","GSPT1"
3.31090702522279e-27,1.01851938169693,0.447,0.143,1.27820876615751e-22,"12","CDK19"
3.53279998445668e-27,1.02323480129382,0.584,0.223,1.36387276199935e-22,"12","ACAT2"
3.595053908152e-27,1.08926934224108,0.647,0.271,1.38790651178116e-22,"12","CCDC112"
3.61110342660775e-27,0.522228284081284,0.995,0.951,1.39410258887619e-22,"12","PPIA"
3.95532479674739e-27,1.56115622375831,0.368,0.108,1.5269926910323e-22,"12","CEP43"
3.96340336542719e-27,1.41207978273491,0.426,0.141,1.53011150325682e-22,"12","TMEM138"
4.02289899516241e-27,0.91329522800805,0.942,0.612,1.5530803860724e-22,"12","HNRNPD"
4.96357671095022e-27,1.00911708703612,0.574,0.21,1.91623842502944e-22,"12","DVL3"
5.76704079630401e-27,1.18497470307309,0.395,0.119,2.22642376982113e-22,"12","DACT3"
6.57036595234401e-27,0.993227672204574,0.642,0.261,2.53655547956193e-22,"12","GNG2"
6.68122172869502e-27,1.17317356130995,0.642,0.276,2.57935246058e-22,"12","ARMC1"
6.81732517851686e-27,0.956056090054804,0.874,0.563,2.63189655841822e-22,"12","COX20"
7.26205462623579e-27,1.22998753392918,0.563,0.221,2.80358880900459e-22,"12","BARD1"
1.10968311716132e-26,1.31352591798966,0.353,0.102,4.284042642113e-22,"12","ATAD5"
1.6810198093581e-26,1.23954919739629,0.579,0.233,6.48974507600787e-22,"12","PNMA2"
1.78295400788502e-26,1.31542524035491,0.358,0.105,6.88327224284092e-22,"12","CEP78"
1.82177946834003e-26,1.04710812005163,0.453,0.147,7.03316181547351e-22,"12","DCP2"
2.85029917030503e-26,0.970548667610871,0.511,0.178,1.10038649768796e-21,"12","GRID2"
3.22949996142853e-26,1.17811915001709,0.363,0.106,1.2467807551091e-21,"12","SCARA3"
4.33881913369273e-26,0.684203426544474,0.779,0.328,1.67504451475342e-21,"12","LHFPL3"
5.9148699537475e-26,1.03702327498694,0.668,0.294,2.28349469434376e-21,"12","CCDC14"
5.93498894546223e-26,0.9455179132033,0.863,0.455,2.29126183228515e-21,"12","TRIM28"
7.83012572448211e-26,1.14475869201985,0.521,0.191,3.02289833719356e-21,"12","FAM210B"
9.63701317201862e-26,1.04806381527456,0.553,0.205,3.72046530518951e-21,"12","RAB30-DT"
9.96380448894127e-26,0.894671237747117,0.905,0.574,3.84662636100067e-21,"12","HNRNPR"
1.10505600960755e-25,1.09917601458941,0.553,0.214,4.2661792306909e-21,"12","PSPC1"
1.13316665800611e-25,0.826520934437627,0.953,0.671,4.37470319989837e-21,"12","MLF2"
1.13951878937443e-25,1.00285630212539,0.558,0.211,4.39922623825892e-21,"12","PLAAT1"
1.19147359721268e-25,0.942357600841768,0.705,0.319,4.59980296939929e-21,"12","TNRC6C"
1.27362940350007e-25,1.10902667852181,0.574,0.224,4.91697367515238e-21,"12","ACYP1"
1.27940582822332e-25,1.39948278367272,0.363,0.11,4.93927414043894e-21,"12","CDCA4"
1.37311923518042e-25,1.58669570881043,0.311,0.086,5.30106411933754e-21,"12","WRAP53"
1.46432184079966e-25,1.03682728034969,0.526,0.194,5.65316089859116e-21,"12","FSD1"
1.67059556497852e-25,0.901987953204117,0.974,0.822,6.44950123815608e-21,"12","SOX2"
1.80964572469066e-25,1.24439873698142,0.353,0.104,6.98631828474077e-21,"12","PIK3R3"
1.95432422228581e-25,1.69653404155447,0.326,0.095,7.54486409255662e-21,"12","FLJ20021"
2.85442994119124e-25,0.888751498244948,0.826,0.454,1.10198122309629e-20,"12","CARHSP1"
2.91261132174276e-25,1.00167695010218,0.647,0.272,1.12444272687201e-20,"12","UBE2E2"
3.35854327899209e-25,1.37209925402469,0.505,0.193,1.29659921828769e-20,"12","CDC42BPA"
3.40715553749043e-25,0.598980544739624,1,0.917,1.31536646680356e-20,"12","TUBA1A"
3.50064020758794e-25,1.02494368974882,0.595,0.239,1.3514571585414e-20,"12","DYNLT2B"
4.85592264859871e-25,1.34420763973668,0.342,0.099,1.87467749771802e-20,"12","ENSG00000273702"
4.93159593808012e-25,1.12592139327755,0.442,0.147,1.90389192785521e-20,"12","CENPH"
5.49916167738958e-25,1.44115353094233,0.263,0.066,2.12300635717302e-20,"12","ENSG00000262265"
7.33901806504976e-25,1.63817823144385,0.263,0.067,2.83330131419311e-20,"12","PKMYT1"
7.70296822348906e-25,1.31638643478146,0.342,0.101,2.97380791236019e-20,"12","CASTOR3P"
7.73384932243458e-25,0.825956690802352,0.926,0.618,2.98572986941909e-20,"12","KHDRBS1"
8.00245511813141e-25,0.754079470676502,0.958,0.746,3.08942782290581e-20,"12","ENY2"
8.12372047097313e-25,1.35772875832957,0.347,0.105,3.13624352502389e-20,"12","NIPBL-DT"
8.16005070849586e-25,1.10216165363919,0.6,0.246,3.15026917652191e-20,"12","CCAR1"
1.03587103953885e-24,0.872678323653312,0.9,0.567,3.99908373524368e-20,"12","TMEM160"
1.0922368168895e-24,1.2342772728105,0.374,0.116,4.2166894552836e-20,"12","SRGAP2B"
1.27847276577997e-24,1.04410785496295,0.411,0.132,4.93567195957016e-20,"12","ZBTB44"
1.36757683623411e-24,1.29743125971717,0.284,0.075,5.27966713396541e-20,"12","DNAJB4"
1.76632495087769e-24,1.00755452662441,0.705,0.343,6.81907410535839e-20,"12","PNRC2"
1.77144264689308e-24,1.32591982171379,0.484,0.187,6.83883148259544e-20,"12","GSTZ1"
1.80025578852994e-24,0.70509867411206,0.974,0.768,6.9500674971987e-20,"12","SET"
2.07113797272005e-24,0.863160322259414,0.895,0.576,7.99583525748304e-20,"12","MZT2A"
2.60497922783356e-24,0.861873174475684,0.9,0.6,1.00567828069742e-19,"12","MFF"
3.35257537121192e-24,1.55990335841213,0.321,0.095,1.29429524781007e-19,"12","HDAC6"
3.87832708539763e-24,1.23959227627911,0.358,0.11,1.49726695458861e-19,"12","EMSY-DT"
3.99765022631102e-24,1.19074944779456,0.447,0.155,1.54333284636963e-19,"12","DLEU2"
4.38158120615309e-24,1.03658728945171,0.574,0.236,1.69155324044746e-19,"12","RNASEH2B"
4.51581423809479e-24,1.16910201972082,0.374,0.118,1.74337524475887e-19,"12","ATAD2"
4.67478938505302e-24,0.917076692775295,0.816,0.447,1.80474918999357e-19,"12","MAPRE1"
4.91938869855991e-24,1.15280318536351,0.416,0.14,1.89917920096604e-19,"12","ADD3"
5.03014787341909e-24,0.963117225360263,0.674,0.304,1.94193888801217e-19,"12","HDGFL2"
6.02994524434409e-24,1.48588966023493,0.253,0.063,2.32792066103148e-19,"12","EPOR"
6.99972793202091e-24,0.950281343431154,0.753,0.377,2.70231496543599e-19,"12","KLHDC3"
8.06044620317375e-24,0.939888006872495,0.737,0.366,3.11181586119726e-19,"12","SMC3"
8.36130261770092e-24,1.155037710389,0.626,0.279,3.22796448858962e-19,"12","KDM5B"
8.75516539831059e-24,1.24642069297132,0.432,0.151,3.38001915367179e-19,"12","RNF4"
9.85423524170342e-24,1.6534605908769,0.258,0.066,3.80432605741202e-19,"12","NUDT10"
1.14606557937429e-23,1.56555835371025,0.284,0.078,4.4245007757324e-19,"12","IFT74"
1.1555069724392e-23,1.20583240636091,0.447,0.158,4.46095021779878e-19,"12","SRR"
1.28531809023411e-23,0.934541748938699,0.768,0.412,4.96209901915782e-19,"12","ASB3"
1.29675698927059e-23,0.646496082339259,0.963,0.796,5.00626003277803e-19,"12","KRT10"
1.4250657743055e-23,1.46061750861082,0.263,0.069,5.5016089282838e-19,"12","MYLK-AS1"
1.58171877979365e-23,0.989475927699919,0.563,0.232,6.10638352127136e-19,"12","TUBB6"
1.5822610616756e-23,0.895021879899032,0.547,0.213,6.10847705470481e-19,"12","NIN"
1.6901762182666e-23,1.31363713912001,0.395,0.131,6.52509430824002e-19,"12","NIF3L1"
2.46568977858962e-23,0.906925183186093,0.663,0.298,9.5190419592231e-19,"12","KMT2A"
2.49820505040447e-23,1.03626053618525,0.416,0.14,9.64457041759152e-19,"12","GLIS3"
2.63087031042076e-23,0.79332086801512,0.495,0.175,1.01567379204104e-18,"12","LASP1NB"
2.70423659189552e-23,0.81737860661596,0.458,0.162,1.04399757866718e-18,"12","ELAVL4"
2.724473558836e-23,0.939222864027646,0.5,0.18,1.05181026212422e-18,"12","INIP"
2.89429446058913e-23,1.08111202327068,0.426,0.148,1.11737131945504e-18,"12","CEP164"
3.40367720216685e-23,1.13022887577953,0.563,0.234,1.31402362066854e-18,"12","CTCF"
3.4048765303569e-23,0.973576268447818,0.637,0.283,1.31448663330958e-18,"12","TMEM107"
3.41155731120074e-23,0.569911814083559,0.563,0.213,1.31706581556216e-18,"12","DHFR"
3.54144142260796e-23,1.20069749238043,0.337,0.103,1.36720887561203e-18,"12","SLC25A25"
4.0038309309176e-23,1.11088517918122,0.537,0.215,1.54571896919005e-18,"12","LYRM7"
4.08771158683802e-23,1.34660883591059,0.363,0.119,1.57810193521469e-18,"12","CDK5RAP2"
6.32795402685632e-23,0.681773475141232,0.958,0.729,2.44296993160815e-18,"12","ERH"
6.99830183147421e-23,1.48575376910425,0.311,0.092,2.70176440505893e-18,"12","ATOH8"
7.57324206008255e-23,0.768390483089491,0.9,0.579,2.92372582971547e-18,"12","LSM4"
8.8169128162466e-23,1.26073376941233,0.305,0.088,3.40385736184016e-18,"12","SASS6"
1.15960723062e-22,0.730314215581094,0.889,0.509,4.47677967453156e-18,"12","NCAM1"
1.17511833208066e-22,1.36100477766319,0.263,0.071,4.53666183283058e-18,"12","LSM14B"
1.35421549351295e-22,0.858206465784741,0.442,0.152,5.22808433425609e-18,"12","GALNT13"
1.45731643678149e-22,0.804058308327433,0.895,0.58,5.62611583583863e-18,"12","NDUFAF3"
1.91102290522075e-22,1.37729298534375,0.358,0.117,7.37769502789521e-18,"12","CASP9"
1.99957895715104e-22,1.1150206272587,0.368,0.119,7.71957452197731e-18,"12","SPRTN"
2.45239707537099e-22,0.847206854188988,0.858,0.507,9.46772414917725e-18,"12","CHASERR"
2.59418418445042e-22,1.22962754467058,0.374,0.125,1.00151074624893e-17,"12","UBXN2A"
2.63201980136677e-22,1.00960140802857,0.432,0.151,1.01611756451565e-17,"12","TRMU"
3.321707421418e-22,1.0909504328377,0.521,0.2,1.28237836711263e-17,"12","EXOSC6"
3.41379770865531e-22,1.09183099839206,0.511,0.207,1.31793074340347e-17,"12","DESI2"
3.6343179561548e-22,0.608052967668595,0.963,0.861,1.40306479015312e-17,"12","NAP1L1"
3.94060324176472e-22,0.867977919656281,0.768,0.397,1.52130928751569e-17,"12","SSRP1"
3.94495114645375e-22,0.78975699553049,0.895,0.622,1.52298783959994e-17,"12","SNRPC"
3.94752665093705e-22,1.09251191077415,0.568,0.25,1.52398213886076e-17,"12","EFHD2"
4.26444456889873e-22,1.00628493167611,0.668,0.323,1.64633147026904e-17,"12","PLEKHB2"
5.50584958141813e-22,0.659151574334086,0.963,0.677,2.12558828940228e-17,"12","SRSF7"
5.7365185542352e-22,1.19816852130065,0.358,0.116,2.21464035304804e-17,"12","LMBR1L"
5.99533100524298e-22,0.706454293792566,0.953,0.725,2.31455748788411e-17,"12","LSM3"
6.91316571781647e-22,0.931431738610686,0.553,0.228,2.66889675702022e-17,"12","PGAP1"
6.98971532799993e-22,1.13205124164775,0.442,0.162,2.69844949952765e-17,"12","EEF1AKMT3"
7.6277403727579e-22,1.19235982428841,0.363,0.12,2.94476544830691e-17,"12","EFCAB2"
8.05175246832863e-22,1.32899025705807,0.289,0.084,3.10845955792295e-17,"12","NUP205"
1.00142330158422e-21,1.14049342492811,0.437,0.162,3.86609479809603e-17,"12","ATL1"
1.05774443719091e-21,1.02179994181922,0.553,0.238,4.08352817421924e-17,"12","CGGBP1"
1.07222398768453e-21,0.936840949935908,0.389,0.132,4.1394279268549e-17,"12","NKD1"
1.12742813821692e-21,0.940034661540886,0.784,0.441,4.35254907040023e-17,"12","TERF1"
1.27684447439357e-21,1.19659928733092,0.326,0.101,4.92938577784382e-17,"12","KIAA1549"
1.28532932009261e-21,1.2564547434395,0.347,0.112,4.96214237314954e-17,"12","GKAP1"
1.30630569474068e-21,0.793432798217639,0.789,0.405,5.04312376511587e-17,"12","PRR13"
1.39815165073521e-21,1.02858131665384,0.4,0.136,5.39770426282837e-17,"12","REC8"
1.44833566153212e-21,1.31991951235928,0.316,0.097,5.5914446549109e-17,"12","B4GALNT1"
1.56082539200499e-21,1.5775580746227,0.274,0.079,6.02572250837446e-17,"12","PCBD2"
1.8931294972403e-21,0.728356333100109,0.489,0.181,7.30861573704591e-17,"12","TAGLN3"
2.11021034868308e-21,1.18735695159561,0.374,0.126,8.14667807212589e-17,"12","MIIP"
2.29747590293226e-21,0.575578498625014,0.458,0.159,8.8696354708603e-17,"12","MARCHF1"
2.64414088394923e-21,1.18303235497948,0.4,0.143,1.02079702965744e-16,"12","GEMIN2"
3.10235272583112e-21,0.88317074414485,0.574,0.248,1.19769429333436e-16,"12","CCND1"
3.10576548205521e-21,1.49095480891672,0.284,0.084,1.19901182200223e-16,"12","CCSAP"
3.52033929986443e-21,0.716510397708146,0.947,0.694,1.35906219010566e-16,"12","HNRNPA3"
3.53673459260638e-21,1.01122810545352,0.595,0.26,1.36539175682162e-16,"12","COIL"
3.59961889087235e-21,1.08933427124361,0.405,0.145,1.38966886901018e-16,"12","LINC00689"
3.66528191785927e-21,0.690055506072503,0.942,0.608,1.41501873720875e-16,"12","TUBB2A"
3.9361397410965e-21,1.00683727543657,0.479,0.185,1.51958610844772e-16,"12","CEP20"
4.13487376742819e-21,1.15556815533817,0.316,0.097,1.59630936665333e-16,"12","ASAP2"
4.6067068063334e-21,0.944328674599538,0.8,0.46,1.77846522965307e-16,"12","RNF5"
5.185750134247e-21,1.16781908012523,0.337,0.108,2.0020106968274e-16,"12","TRIOBP"
5.32948137372986e-21,1.07734269403944,0.395,0.138,2.05749957914215e-16,"12","SKIL"
5.48072162518666e-21,1.15599233696836,0.374,0.129,2.11588739061956e-16,"12","NIFK-AS1"
6.11842700663059e-21,0.684104544302684,0.937,0.715,2.36207993017981e-16,"12","BANF1"
7.42068561171971e-21,0.63730747915878,0.963,0.739,2.86482988726051e-16,"12","SNHG6"
7.8295229301296e-21,0.871002149214091,0.816,0.472,3.02266562240583e-16,"12","HDAC2"
9.11685067774613e-21,0.882235872821199,0.395,0.136,3.51965137265067e-16,"12","TMEFF2"
9.34695840891996e-21,1.24048147896739,0.453,0.173,3.60848676334764e-16,"12","NUP37"
9.76168434716558e-21,1.18995677460735,0.326,0.105,3.76859585906674e-16,"12","PHTF2"
9.79798829017134e-21,0.846948878996588,0.795,0.441,3.78261135930355e-16,"12","NUCB2"
9.96566008669025e-21,0.846721491389275,0.742,0.381,3.84734273306764e-16,"12","TXNDC12"
1.02809364877703e-20,1.26089505507785,0.311,0.096,3.9690583404686e-16,"12","NAV2"
1.36658460405434e-20,1.09452532504722,0.368,0.125,5.27583652241217e-16,"12","CENPC"
1.37371993017942e-20,0.778688052963588,0.637,0.282,5.30338316245065e-16,"12","VEZF1"
1.42235138139611e-20,1.15769281313574,0.316,0.099,5.49112974301782e-16,"12","TRIM7-AS2"
1.5312449353657e-20,0.957471246979617,0.421,0.153,5.91152419747281e-16,"12","STAG3L4"
1.56078777070744e-20,0.795701861521779,0.758,0.381,6.02557726759314e-16,"12","BRD7"
1.71998040754445e-20,0.711073519194046,0.926,0.665,6.64015636136611e-16,"12","RBM8A"
2.05213989229555e-20,0.750592681985236,0.842,0.468,7.92249126819621e-16,"12","GSTM3"
2.07076293529871e-20,0.840761388679014,0.742,0.389,7.9943873880142e-16,"12","IFT22"
2.27240436495398e-20,0.907485459586255,0.553,0.232,8.77284429134133e-16,"12","TMEM97"
2.33780049057334e-20,1.0240174029099,0.426,0.159,9.02531257390742e-16,"12","LIX1L"
2.36456754147114e-20,0.749640537856719,0.911,0.593,9.1286494506035e-16,"12","AKR1B1"
2.40284136595319e-20,1.08001402178223,0.316,0.098,9.2764093773989e-16,"12","ENSG00000270039"
2.61056109984829e-20,1.30758160236515,0.279,0.083,1.00783321820743e-15,"12","FAM111A"
2.75583914330519e-20,1.36379339813581,0.295,0.092,1.0639192596644e-15,"12","ATPSCKMT"
2.80665498586254e-20,1.00761737936906,0.289,0.086,1.08353722384209e-15,"12","SLITRK2"
2.92017083730503e-20,0.907682950897428,0.532,0.221,1.12736115344998e-15,"12","MSL1"
3.13928531918847e-20,1.66617569337209,0.268,0.078,1.2119524903259e-15,"12","NUDT6"
3.19096039405006e-20,1.27567568655326,0.258,0.073,1.23190216972697e-15,"12","E2F5"
3.62774434031027e-20,0.787837722056286,0.863,0.513,1.40052698002018e-15,"12","COX17"
3.63379539437792e-20,0.424368680810871,0.753,0.33,1.40286304995354e-15,"12","TNR"
3.66319781372464e-20,0.893358810085936,0.558,0.24,1.41421414796653e-15,"12","ORMDL2"
3.91217909958882e-20,0.858594703933612,0.621,0.284,1.51033586318726e-15,"12","KLHL7"
3.94212224900117e-20,1.0382634865347,0.532,0.225,1.52189571544939e-15,"12","CEP170"
4.06834621142425e-20,0.95627092693178,0.505,0.202,1.57062573838244e-15,"12","ARL13B"
4.53942614414308e-20,0.679920987657081,0.926,0.652,1.75249085720788e-15,"12","PTP4A2"
5.23367559468458e-20,1.48822300836765,0.258,0.075,2.02051280008393e-15,"12","RFX5-AS1"
5.2805795064074e-20,0.696793983982014,0.774,0.393,2.03862052424364e-15,"12","DDAH2"
5.56268206441562e-20,1.01246016039825,0.484,0.194,2.14752903778829e-15,"12","HSPA13"
5.84750353796899e-20,1.00692334175622,0.442,0.171,2.25748721586831e-15,"12","GNA12"
6.6007759560787e-20,0.813098099799143,0.6,0.265,2.54829556560374e-15,"12","PXMP2"
6.70560905684307e-20,0.851498898584388,0.637,0.289,2.58876743248484e-15,"12","FAM89B"
6.93327682195111e-20,0.410862662091224,1,0.978,2.67666084988244e-15,"12","RPS20"
8.50915745717477e-20,1.06366423385332,0.442,0.171,3.28504532791689e-15,"12","AAAS"
8.94639465758562e-20,0.975957930634793,0.668,0.337,3.45384512150751e-15,"12","MED19"
9.40378409128321e-20,0.733054621728194,0.884,0.552,3.6304248862808e-15,"12","SMARCE1"
9.42420047234726e-20,1.16512810180549,0.384,0.138,3.63830683435438e-15,"12","DCAF11"
9.95162570755908e-20,0.921287388358377,0.611,0.286,3.84192462066026e-15,"12","NUDT5"
1.11278956705134e-19,1.00200188525061,0.574,0.264,4.29603540255842e-15,"12","SUZ12"
1.1913495065582e-19,0.93055842603964,0.605,0.269,4.59932390501858e-15,"12","HMBOX1"
1.33886332854138e-19,0.925264789769274,0.747,0.413,5.16881576616684e-15,"12","GDI2"
1.4144908564161e-19,0.928235075331621,0.663,0.322,5.46078340027998e-15,"12","ELP5"
1.45058023550423e-19,1.08929078988129,0.437,0.168,5.60011005718764e-15,"12","ENSG00000262879"
1.46833362118086e-19,0.868051412127632,0.779,0.432,5.66864877793082e-15,"12","EBPL"
1.82683164300182e-19,1.14923333095902,0.311,0.099,7.05266624097283e-15,"12","PIANP"
1.86635739741473e-19,0.903243813412496,0.595,0.266,7.20525936845929e-15,"12","TMEM54"
1.97583712055047e-19,0.951903939092248,0.521,0.218,7.62791678759713e-15,"12","CCNG1"
2.46034579880537e-19,0.845514112207691,0.605,0.276,9.49841099086801e-15,"12","TFDP2"
3.00938901983167e-19,0.983288845149952,0.463,0.187,1.16180472499622e-14,"12","SEC22C"
3.02462489466399e-19,0.849968212296963,0.395,0.142,1.16768668683398e-14,"12","ENSG00000262202"
3.04046203665412e-19,0.806533938623267,0.611,0.271,1.17380077387069e-14,"12","CCM2"
3.27245164965648e-19,0.979550046356498,0.579,0.273,1.26336268386638e-14,"12","CCNH"
4.1046096634029e-19,0.781153691907449,0.558,0.242,1.58462560665332e-14,"12","CLK1"
4.210049499804e-19,0.593989643552406,0.958,0.75,1.62533170989433e-14,"12","EIF5A"
4.41776175262101e-19,0.476264625603023,0.984,0.907,1.70552110221687e-14,"12","SUMO2"
4.71048005568104e-19,0.855678598213759,0.637,0.303,1.81852793029622e-14,"12","TMEM100"
4.72859748411443e-19,0.850343425123685,0.668,0.324,1.82552234471722e-14,"12","SPAG16"
5.20369378279328e-19,0.475010802252441,0.974,0.668,2.00893802178517e-14,"12","FXYD6"
6.02148456923331e-19,1.1116427288913,0.332,0.112,2.32465433279821e-14,"12","ARRDC1-AS1"
6.17701639469461e-19,0.625675035934476,0.926,0.749,2.3846989493358e-14,"12","YWHAQ"
6.71559622667632e-19,0.659063954240227,0.774,0.412,2.59262307927066e-14,"12","MIR99AHG"
7.67260059074043e-19,1.2681078386851,0.316,0.105,2.96208418406125e-14,"12","TMEM51"
8.03418659938556e-19,1.16045530119746,0.332,0.114,3.10167807855879e-14,"12","MPHOSPH9"
8.2820280004322e-19,0.957001690667762,0.463,0.183,3.19735972984686e-14,"12","ACTR1A"
9.2405420728538e-19,0.63474525450804,0.763,0.383,3.56740367264594e-14,"12","DNMT1"
9.98746128044801e-19,0.982485179593837,0.379,0.138,3.85575930192976e-14,"12","JPT2"
1.04986567793287e-18,1.29675823198236,0.305,0.102,4.05311143622763e-14,"12","SEPTIN10"
1.14558223216871e-18,0.681969047649002,0.832,0.456,4.42263476551054e-14,"12","TSPAN7"
1.21267510716582e-18,0.967798663046933,0.568,0.259,4.68165351872436e-14,"12","FDFT1"
1.22618100686241e-18,1.10557104630273,0.311,0.102,4.73379439509302e-14,"12","TARBP2"
1.25581692550877e-18,0.929289966701003,0.405,0.15,4.84820682261915e-14,"12","KBTBD2"
1.33107926972993e-18,0.774707269190771,0.716,0.359,5.13876462871938e-14,"12","SAP30"
1.41771651167594e-18,0.857995649333847,0.568,0.25,5.47323636497614e-14,"12","DDX6"
1.4195490516415e-18,0.733048484400168,0.526,0.219,5.48031106876719e-14,"12","PEG10"
1.82594660606956e-18,1.1580324856144,0.295,0.096,7.04924946739215e-14,"12","NCAPD3"
1.90376895972145e-18,0.81055507766617,0.779,0.435,7.34969044590062e-14,"12","TPRKB"
1.96140942252867e-18,0.759664456697464,0.847,0.535,7.57221721661417e-14,"12","NONO"
1.98147692200353e-18,1.01312719309003,0.395,0.149,7.64968980508682e-14,"12","SNX15"
2.07999742856544e-18,0.839482147995747,0.758,0.412,8.03003807271975e-14,"12","PRKDC"
2.09554287114639e-18,0.522821767222667,0.632,0.275,8.09005280834776e-14,"12","CD24"
2.20611031255967e-18,0.507205409229929,0.916,0.538,8.51690947266786e-14,"12","FYN"
2.20818600781768e-18,0.962401930103608,0.411,0.155,8.52492290178092e-14,"12","KLHL23"
2.3798333559829e-18,1.00548856940176,0.442,0.177,9.18758465410759e-14,"12","TRAF3IP2-AS1"
2.61195725247786e-18,1.00522577896183,0.3,0.096,1.0083722168916e-13,"12","ENSG00000278903"
2.86241445408899e-18,1.1035668122515,0.305,0.101,1.1050637241456e-13,"12","TMEM94"
3.30156991551483e-18,0.897082863134874,0.553,0.244,1.27460408158365e-13,"12","CTXN1"
3.37722151440901e-18,1.19058485092815,0.374,0.139,1.30381013785274e-13,"12","HACD2"
3.48507397390835e-18,1.03406231619555,0.411,0.156,1.34544765836706e-13,"12","MGAT2"
3.61431885652918e-18,0.642078606606502,0.858,0.482,1.39534393775166e-13,"12","NASP"
3.80929170257907e-18,0.800149013324315,0.574,0.255,1.47061515469767e-13,"12","IFT27"
4.01226032908794e-18,0.731541991610879,0.811,0.49,1.54897322264769e-13,"12","CNOT7"
4.13991974433022e-18,0.80549241761161,0.458,0.181,1.59825741649612e-13,"12","SMARCD1"
4.28038054974271e-18,0.85113663505239,0.611,0.286,1.65248371503367e-13,"12","NUP62"
4.63676075972075e-18,0.728098865059131,0.853,0.549,1.79006785889779e-13,"12","MDH1"
4.6890658092526e-18,0.87567129595413,0.495,0.206,1.81026074632006e-13,"12","C16orf87"
4.73494064342731e-18,0.827131556247694,0.558,0.255,1.82797118480155e-13,"12","KDM1A"
4.77372935399415e-18,0.954526264194684,0.458,0.187,1.84294595440298e-13,"12","SAC3D1"
4.84590822495939e-18,1.06318239668635,0.379,0.142,1.87081132932782e-13,"12","NUP93"
5.16933388366071e-18,0.785695075401461,0.458,0.182,1.99567303912605e-13,"12","GNAI1"
5.33734000756286e-18,0.98088246983792,0.347,0.123,2.06053348331972e-13,"12","PKP4"
5.41252674123321e-18,0.961488812884393,0.547,0.253,2.08956007372049e-13,"12","DYNC2I2"
6.32313639799568e-18,0.709421177144266,0.926,0.673,2.44111003781021e-13,"12","HNRNPA0"
6.61383695734839e-18,0.981213072201019,0.368,0.134,2.55333789575392e-13,"12","ERCC5"
6.90714267731073e-18,0.947878054961285,0.653,0.344,2.66657150200258e-13,"12","TMEM60"
7.15305930979231e-18,0.728060984048251,0.621,0.285,2.76151007713842e-13,"12","SMARCC2"
7.99288135784433e-18,1.20528997914993,0.279,0.09,3.08573177700938e-13,"12","XPO7"
7.99644972575434e-18,1.03089214990724,0.521,0.241,3.08710938112472e-13,"12","ASF1A"
1.06735655978438e-17,0.777690208977542,0.753,0.423,4.12063673470357e-13,"12","PAIP1"
1.15424881515651e-17,0.847312111606731,0.421,0.166,4.45609297579322e-13,"12","CASC3"
1.1859489035411e-17,0.650851920505648,0.905,0.671,4.57847433701078e-13,"12","SNRPD1"
1.19397841272767e-17,0.741455075812357,0.505,0.216,4.60947306017645e-13,"12","ENSG00000176593"
1.23895414669188e-17,0.985465626445388,0.253,0.076,4.78310637871866e-13,"12","CERK"
1.2412546362269e-17,0.829303591572833,0.737,0.402,4.79198764861756e-13,"12","EIF4E"
1.32098062262146e-17,1.06388794251965,0.326,0.113,5.09977779169242e-13,"12","UBAP2"
1.4006557282436e-17,0.626764193339958,0.895,0.569,5.40737150445724e-13,"12","MACROH2A1"
1.40338646381575e-17,0.83787553666661,0.374,0.136,5.41791378220709e-13,"12","TMEM44-AS1"
1.48286051114111e-17,1.10576322353141,0.263,0.081,5.72473128931138e-13,"12","FAM151B-DT"
1.50742257301492e-17,1.10377229713585,0.347,0.125,5.81955558538139e-13,"12","COQ2"
1.56948237853442e-17,0.744394915374298,0.726,0.393,6.05914367056998e-13,"12","GLOD4"
1.79296561411219e-17,1.0911528822183,0.363,0.133,6.92192304984151e-13,"12","MIR181A1HG"
1.94963841630108e-17,0.648607757867157,0.847,0.504,7.52677406997194e-13,"12","PAFAH1B3"
2.03095169475213e-17,1.38260015633587,0.258,0.081,7.84069211276008e-13,"12","MYCN"
2.12304995277536e-17,0.955100919570299,0.468,0.198,8.19624664768456e-13,"12","TMEM237"
2.47137619118378e-17,0.869086393192252,0.589,0.283,9.54099492368408e-13,"12","LRRN3"
2.49232985884855e-17,0.710597293514916,0.679,0.338,9.6218886530707e-13,"12","TMEM126B"
2.52183638362319e-17,0.753847982236519,0.5,0.218,9.73580154261569e-13,"12","DAAM1"
2.59985304758683e-17,0.752953249292387,0.837,0.54,1.00369926755137e-12,"12","ATP1B3"
2.71802966970449e-17,0.88364129420758,0.579,0.285,1.04932253428612e-12,"12","DKC1"
2.77511800750512e-17,1.20289137763901,0.253,0.077,1.07136205797743e-12,"12","ZDHHC2"
